project_id,project_type,terrain,planned_days,planned_cost,regulatory_risk,season,vendor,vendor_rating,market_condition,actual_days,actual_cost,cost_overrun_pct,time_overrun_pct,cost_overrun,time_overrun
P01854,overhead_line,hilly,128,10000000.0,Low,Winter,vendor_5,2.6,Stable,139,10925568.976224607,0.09255689762246068,0.0859375,0,0
P01855,substation,forest,159,50000000.0,Medium,Winter,vendor_9,4.8,Stable,197,58800406.68595403,0.17600813371908053,0.2389937106918239,1,1
P01856,overhead_line,plains,120,10000000.0,Low,Winter,vendor_6,4.6,Stable,120,9957155.593723016,-0.004284440627698414,0.0,0,0
P01857,overhead_line,urban,136,10000000.0,Low,Winter,vendor_11,2.9,Stable,149,11060418.757518897,0.10604187575188968,0.09558823529411764,1,0
P01858,substation,urban,188,50000000.0,Low,Monsoon,vendor_20,4.4,Stable,153,41861220.74404779,-0.1627755851190442,-0.18617021276595744,0,0
P01859,substation,plains,168,50000000.0,Low,Monsoon,vendor_5,3.1,Stable,190,49739308.32585004,-0.005213833482999206,0.13095238095238096,0,1
P01860,overhead_line,hilly,120,10000000.0,Medium,Monsoon,vendor_13,3.7,Stable,136,9763195.109065471,-0.02368048909345288,0.13333333333333333,0,1
P01861,overhead_line,urban,105,10000000.0,Low,Summer,vendor_5,2.8,Volatile,114,12552537.20541501,0.25525372054150103,0.08571428571428572,1,0
P01862,substation,urban,158,50000000.0,Low,Winter,vendor_9,3.4,Stable,170,54815406.359084554,0.09630812718169109,0.0759493670886076,0,0
P01863,substation,hilly,158,50000000.0,Low,Winter,vendor_18,3.6,Stable,164,52851041.01022003,0.057020820204400566,0.0379746835443038,0,0
P01864,underground_cable,hilly,145,20000000.0,Low,Winter,vendor_19,5.0,Stable,136,18488107.346477382,-0.07559463267613091,-0.06206896551724138,0,0
P01865,underground_cable,plains,143,20000000.0,Low,Winter,vendor_5,4.8,Volatile,126,20670804.142151363,0.03354020710756816,-0.11888111888111888,0,0
P01866,overhead_line,plains,108,10000000.0,Low,Summer,vendor_3,4.6,Stable,96,8889888.227143452,-0.11101117728565485,-0.1111111111111111,0,0
P01867,overhead_line,urban,120,10000000.0,High,Winter,vendor_4,5.0,Volatile,111,9294980.137329897,-0.0705019862670103,-0.075,0,0
P01868,overhead_line,forest,112,10000000.0,Low,Monsoon,vendor_17,4.9,Stable,117,9384413.886447273,-0.06155861135527268,0.044642857142857144,0,0
P01869,substation,hilly,154,50000000.0,Medium,Winter,vendor_16,4.2,Volatile,175,58919409.55868702,0.17838819117374033,0.13636363636363635,1,1
P01870,substation,plains,216,50000000.0,Low,Winter,vendor_19,4.3,Stable,211,48884319.17599425,-0.022313616480115057,-0.023148148148148147,0,0
P01871,substation,urban,176,50000000.0,High,Winter,vendor_10,4.8,Stable,170,47175451.36019154,-0.05649097279616922,-0.03409090909090909,0,0
P01872,substation,hilly,165,50000000.0,Medium,Summer,vendor_7,4.6,Volatile,163,53327878.91766797,0.0665575783533594,-0.012121212121212121,0,0
P01873,substation,plains,172,50000000.0,Low,Winter,vendor_19,4.1,Volatile,177,53274198.25474566,0.06548396509491325,0.029069767441860465,0,0
P01874,substation,plains,176,50000000.0,Low,Monsoon,vendor_1,3.7,Volatile,212,57837998.61507903,0.15675997230158062,0.20454545454545456,1,1
P01875,overhead_line,urban,129,10000000.0,Medium,Summer,vendor_16,2.8,Volatile,135,11275587.504912546,0.1275587504912546,0.046511627906976744,1,0
P01876,overhead_line,hilly,116,10000000.0,Low,Summer,vendor_12,5.0,Stable,101,8912144.405457446,-0.10878555945425536,-0.12931034482758622,0,0
P01877,overhead_line,hilly,115,10000000.0,Low,Summer,vendor_14,2.7,Stable,134,11522439.190409426,0.15224391904094256,0.16521739130434782,1,1
P01878,overhead_line,plains,120,10000000.0,Low,Summer,vendor_3,3.3,Volatile,127,12219422.338908428,0.22194223389084283,0.058333333333333334,1,0
P01879,overhead_line,plains,144,10000000.0,Medium,Summer,vendor_5,4.4,Stable,133,9421752.269969048,-0.0578247730030952,-0.0763888888888889,0,0
P01880,overhead_line,plains,105,10000000.0,Medium,Summer,vendor_7,2.9,Stable,106,10049746.56353449,0.0049746563534490765,0.009523809523809525,0,0
P01881,overhead_line,urban,136,10000000.0,Medium,Summer,vendor_10,2.6,Volatile,170,13234382.859041201,0.3234382859041201,0.25,1,1
P01882,underground_cable,plains,147,20000000.0,High,Winter,vendor_1,4.4,Volatile,141,18604210.895410098,-0.06978945522949509,-0.04081632653061224,0,0
P01883,underground_cable,hilly,135,20000000.0,Low,Summer,vendor_10,3.1,Stable,134,20051900.638428476,0.002595031921423785,-0.007407407407407408,0,0
P01884,underground_cable,hilly,108,20000000.0,Low,Winter,vendor_9,2.7,Stable,118,22544924.147043057,0.12724620735215283,0.09259259259259259,1,0
P01885,overhead_line,plains,128,10000000.0,Medium,Monsoon,vendor_17,2.6,Stable,161,10858920.272076044,0.08589202720760443,0.2578125,0,1
P01886,substation,plains,160,50000000.0,Medium,Summer,vendor_12,3.4,Stable,147,46360420.762937985,-0.0727915847412403,-0.08125,0,0
P01887,substation,urban,187,50000000.0,Medium,Monsoon,vendor_20,3.2,Volatile,187,50120657.83381293,0.002413156676258594,0.0,0,0
P01888,underground_cable,forest,162,20000000.0,Low,Winter,vendor_13,2.6,Volatile,185,25705115.780048788,0.28525578900243936,0.1419753086419753,1,1
P01889,substation,plains,169,50000000.0,Low,Winter,vendor_12,4.0,Stable,179,53259073.091939,0.06518146183878004,0.05917159763313609,0,0
P01890,overhead_line,forest,156,10000000.0,Low,Summer,vendor_13,4.8,Volatile,157,10766589.279284751,0.0766589279284751,0.00641025641025641,0,0
P01891,substation,plains,182,50000000.0,Medium,Winter,vendor_6,4.7,Stable,191,52362551.06461504,0.04725102129230082,0.04945054945054945,0,0
P01892,overhead_line,urban,127,10000000.0,Low,Summer,vendor_4,3.1,Volatile,126,11417632.392692566,0.1417632392692566,-0.007874015748031496,1,0
P01893,overhead_line,hilly,92,10000000.0,Low,Summer,vendor_11,3.1,Volatile,89,11639938.61510616,0.16399386151061598,-0.03260869565217391,1,0
P01894,overhead_line,plains,108,10000000.0,High,Winter,vendor_11,3.1,Volatile,117,11427729.77426386,0.14277297742638606,0.08333333333333333,1,0
P01895,overhead_line,urban,130,10000000.0,Low,Winter,vendor_11,3.8,Stable,126,9618399.75661907,-0.038160024338093027,-0.03076923076923077,0,0
P01896,overhead_line,forest,128,10000000.0,High,Monsoon,vendor_20,3.6,Stable,136,9552684.932359517,-0.044731506764048336,0.0625,0,0
P01897,overhead_line,plains,125,10000000.0,Medium,Summer,vendor_17,4.8,Volatile,116,9696928.153741382,-0.030307184625861794,-0.072,0,0
P01898,underground_cable,plains,146,20000000.0,Low,Winter,vendor_17,4.4,Stable,137,18792173.571925808,-0.06039132140370961,-0.06164383561643835,0,0
P01899,underground_cable,hilly,172,20000000.0,Medium,Monsoon,vendor_4,3.1,Volatile,223,23315286.590865456,0.16576432954327278,0.29651162790697677,1,1
P01900,underground_cable,plains,145,20000000.0,Low,Winter,vendor_7,4.0,Volatile,139,21369424.266471885,0.06847121332359425,-0.041379310344827586,0,0
P01901,overhead_line,urban,107,10000000.0,Low,Summer,vendor_13,4.1,Stable,99,9380902.442344412,-0.06190975576555878,-0.07476635514018691,0,0
P01902,substation,plains,184,50000000.0,Medium,Winter,vendor_20,4.9,Stable,196,53058365.04657652,0.061167300931530444,0.06521739130434782,0,0
P01903,overhead_line,plains,139,10000000.0,Low,Summer,vendor_19,4.8,Stable,133,9931993.31379017,-0.006800668620982953,-0.04316546762589928,0,0
P01904,overhead_line,plains,149,10000000.0,Low,Winter,vendor_9,3.3,Stable,145,9763704.25691712,-0.02362957430828791,-0.026845637583892617,0,0
P01905,underground_cable,plains,185,20000000.0,Medium,Summer,vendor_9,4.8,Stable,179,19595990.767931134,-0.020200461603443326,-0.032432432432432434,0,0
P01906,overhead_line,plains,139,10000000.0,Medium,Winter,vendor_4,4.3,Stable,137,9781873.131708378,-0.021812686829162202,-0.014388489208633094,0,0
P01907,substation,plains,154,50000000.0,Low,Winter,vendor_20,4.9,Stable,161,51852482.85629086,0.03704965712581724,0.045454545454545456,0,0
P01908,overhead_line,forest,143,10000000.0,Low,Summer,vendor_14,3.5,Volatile,151,12360471.410816573,0.23604714108165725,0.055944055944055944,1,0
P01909,underground_cable,forest,126,20000000.0,Medium,Winter,vendor_7,3.1,Volatile,142,24370687.025021482,0.21853435125107412,0.12698412698412698,1,1
P01910,substation,plains,170,50000000.0,Medium,Winter,vendor_5,4.1,Stable,178,51334294.69664393,0.026685893932878672,0.047058823529411764,0,0
P01911,overhead_line,plains,140,10000000.0,Low,Winter,vendor_15,4.0,Stable,140,10134768.526696643,0.013476852669664287,0.0,0,0
P01912,substation,plains,190,50000000.0,Low,Summer,vendor_1,4.1,Volatile,190,55423800.599273056,0.10847601198546111,0.0,1,0
P01913,overhead_line,hilly,102,10000000.0,Medium,Monsoon,vendor_11,4.1,Stable,117,11206923.06774809,0.12069230677480902,0.14705882352941177,1,1
P01914,overhead_line,plains,108,10000000.0,Medium,Winter,vendor_19,5.0,Stable,109,9921865.782791931,-0.007813421720806882,0.009259259259259259,0,0
P01915,overhead_line,plains,133,10000000.0,Medium,Summer,vendor_17,3.9,Volatile,129,10007338.199062236,0.0007338199062235653,-0.03007518796992481,0,0
P01916,underground_cable,hilly,142,20000000.0,Medium,Summer,vendor_3,3.3,Stable,167,23907571.841580242,0.1953785920790121,0.176056338028169,1,1
P01917,overhead_line,plains,126,10000000.0,Medium,Summer,vendor_11,3.1,Volatile,143,12324548.852773586,0.23245488527735864,0.1349206349206349,1,1
P01918,substation,hilly,183,50000000.0,Low,Monsoon,vendor_18,4.3,Stable,184,51164982.743125424,0.023299654862508477,0.00546448087431694,0,0
P01919,overhead_line,urban,93,10000000.0,Low,Winter,vendor_10,4.2,Stable,94,10084587.967434566,0.008458796743456646,0.010752688172043012,0,0
P01920,substation,hilly,201,50000000.0,Medium,Summer,vendor_8,2.7,Volatile,196,54670861.3327967,0.09341722665593401,-0.024875621890547265,0,0
P01921,substation,plains,179,50000000.0,Medium,Summer,vendor_16,2.5,Volatile,209,61070644.53109089,0.22141289062181785,0.16759776536312848,1,1
P01922,overhead_line,hilly,140,10000000.0,Low,Winter,vendor_13,4.2,Stable,149,10590824.292984491,0.05908242929844912,0.06428571428571428,0,0
P01923,underground_cable,forest,135,20000000.0,Low,Monsoon,vendor_3,4.4,Stable,148,19518137.876254257,-0.024093106187287158,0.0962962962962963,0,0
P01924,substation,plains,186,50000000.0,High,Winter,vendor_14,3.7,Stable,197,53186823.7823672,0.063736475647344,0.05913978494623656,0,0
P01925,overhead_line,plains,81,10000000.0,Low,Monsoon,vendor_7,4.8,Stable,92,10320784.563934518,0.032078456393451804,0.13580246913580246,0,1
P01926,underground_cable,forest,146,20000000.0,Medium,Winter,vendor_16,4.5,Stable,140,18954391.885817114,-0.05228040570914429,-0.0410958904109589,0,0
P01927,substation,hilly,201,50000000.0,Low,Winter,vendor_18,3.4,Stable,187,46659237.65894802,-0.06681524682103962,-0.06965174129353234,0,0
P01928,underground_cable,urban,120,20000000.0,Low,Summer,vendor_15,4.9,Stable,108,18568989.976469804,-0.07155050117650982,-0.1,0,0
P01929,overhead_line,plains,124,10000000.0,Medium,Winter,vendor_4,4.3,Stable,140,11154304.636167383,0.11543046361673828,0.12903225806451613,1,1
P01930,substation,hilly,196,50000000.0,Medium,Winter,vendor_5,3.5,Stable,224,57250169.892191194,0.14500339784382388,0.14285714285714285,1,1
P01931,overhead_line,urban,126,10000000.0,Low,Monsoon,vendor_17,4.6,Volatile,123,9324877.922353404,-0.06751220776465963,-0.023809523809523808,0,0
P01932,overhead_line,plains,114,10000000.0,Low,Monsoon,vendor_6,4.4,Stable,101,9001971.546625331,-0.09980284533746689,-0.11403508771929824,0,0
P01933,underground_cable,plains,115,20000000.0,Low,Winter,vendor_16,3.3,Volatile,112,21624842.525242068,0.08124212626210339,-0.02608695652173913,0,0
P01934,underground_cable,plains,130,20000000.0,Low,Winter,vendor_8,3.6,Stable,130,20326406.313413594,0.016320315670679694,0.0,0,0
P01935,underground_cable,hilly,162,20000000.0,Low,Winter,vendor_16,4.5,Stable,158,19542781.4224915,-0.022860928875425086,-0.024691358024691357,0,0
P01936,overhead_line,hilly,101,10000000.0,Low,Summer,vendor_17,3.7,Stable,96,9844352.909240996,-0.015564709075900353,-0.04950495049504951,0,0
P01937,overhead_line,hilly,147,10000000.0,Low,Winter,vendor_15,3.5,Stable,168,11546520.747179825,0.15465207471798248,0.14285714285714285,1,1
P01938,substation,urban,158,50000000.0,Medium,Winter,vendor_19,4.7,Stable,166,50902621.234294854,0.018052424685897083,0.05063291139240506,0,0
P01939,overhead_line,forest,87,10000000.0,Medium,Winter,vendor_13,3.9,Stable,95,10690226.487505164,0.0690226487505164,0.09195402298850575,0,0
P01940,substation,plains,168,50000000.0,Medium,Monsoon,vendor_14,4.6,Stable,173,53020521.04421604,0.060410420884320734,0.02976190476190476,0,0
P01941,overhead_line,hilly,125,10000000.0,Medium,Monsoon,vendor_18,4.2,Stable,136,10595584.831918232,0.05955848319182321,0.088,0,0
P01942,substation,forest,206,50000000.0,Medium,Winter,vendor_2,3.1,Volatile,230,60373914.902157314,0.20747829804314627,0.11650485436893204,1,1
P01943,underground_cable,hilly,142,20000000.0,Medium,Winter,vendor_12,4.8,Volatile,132,18603845.141244788,-0.06980774293776061,-0.07042253521126761,0,0
P01944,overhead_line,plains,100,10000000.0,Medium,Winter,vendor_20,3.1,Stable,97,9718917.954507273,-0.028108204549272733,-0.03,0,0
P01945,overhead_line,plains,121,10000000.0,Low,Summer,vendor_10,4.2,Stable,114,9541652.545791352,-0.045834745420864784,-0.05785123966942149,0,0
P01946,underground_cable,plains,161,20000000.0,Medium,Summer,vendor_20,3.2,Volatile,164,23298767.04943764,0.1649383524718819,0.018633540372670808,1,0
P01947,substation,plains,170,50000000.0,Low,Summer,vendor_15,3.1,Stable,185,55263404.61568294,0.10526809231365875,0.08823529411764706,1,0
P01948,underground_cable,plains,157,20000000.0,Low,Monsoon,vendor_19,4.9,Stable,160,18145961.367844798,-0.09270193160776012,0.01910828025477707,0,0
P01949,overhead_line,hilly,151,10000000.0,High,Monsoon,vendor_5,3.6,Stable,170,11147474.789728831,0.11474747897288315,0.12582781456953643,1,1
P01950,substation,urban,176,50000000.0,Low,Winter,vendor_10,3.5,Volatile,176,52218325.95548756,0.04436651910975113,0.0,0,0
P01951,substation,forest,187,50000000.0,Low,Winter,vendor_18,3.5,Stable,202,54429197.18329657,0.08858394366593138,0.08021390374331551,0,0
P01952,overhead_line,plains,115,10000000.0,Medium,Winter,vendor_2,3.2,Stable,131,11056158.007613884,0.10561580076138843,0.1391304347826087,1,1
P01953,substation,plains,188,50000000.0,Low,Summer,vendor_9,4.3,Stable,168,45495729.52465312,-0.09008540950693757,-0.10638297872340426,0,0
P01954,substation,plains,169,50000000.0,Low,Summer,vendor_4,3.9,Stable,176,53314312.845126234,0.06628625690252468,0.04142011834319527,0,0
P01955,overhead_line,plains,154,10000000.0,Low,Monsoon,vendor_18,3.0,Stable,154,8910236.606492534,-0.10897633935074658,0.0,0,0
P01956,overhead_line,plains,139,10000000.0,Low,Monsoon,vendor_13,2.7,Stable,159,10305850.075345783,0.030585007534578258,0.14388489208633093,0,1
P01957,substation,forest,215,50000000.0,Low,Winter,vendor_12,2.5,Stable,230,53070168.70202413,0.06140337404048264,0.06976744186046512,0,0
P01958,substation,hilly,177,50000000.0,Low,Winter,vendor_2,4.6,Stable,172,48445075.645478435,-0.031098487090431302,-0.02824858757062147,0,0
P01959,underground_cable,plains,148,20000000.0,Medium,Winter,vendor_2,2.9,Volatile,171,22535658.78394539,0.12678293919726946,0.1554054054054054,1,1
P01960,substation,urban,185,50000000.0,Low,Summer,vendor_12,4.3,Stable,187,52297362.1564373,0.045947243128746006,0.010810810810810811,0,0
P01961,overhead_line,plains,117,10000000.0,Low,Winter,vendor_18,2.9,Stable,131,11164341.765257588,0.11643417652575877,0.11965811965811966,1,1
P01962,substation,hilly,174,50000000.0,Medium,Monsoon,vendor_15,4.1,Volatile,228,59876511.53734507,0.19753023074690132,0.3103448275862069,1,1
P01963,overhead_line,urban,133,10000000.0,Low,Winter,vendor_20,4.7,Stable,121,9136744.50254298,-0.086325549745702,-0.09022556390977443,0,0
P01964,overhead_line,forest,118,10000000.0,Low,Winter,vendor_16,3.4,Stable,130,10846968.14669663,0.08469681466966308,0.1016949152542373,0,1
P01965,substation,forest,186,50000000.0,Low,Monsoon,vendor_8,4.1,Volatile,160,48761353.13678831,-0.024772937264233828,-0.13978494623655913,0,0
P01966,substation,hilly,189,50000000.0,Low,Winter,vendor_12,3.3,Stable,195,51953010.162489824,0.03906020324979648,0.031746031746031744,0,0
P01967,overhead_line,hilly,68,10000000.0,Low,Summer,vendor_11,3.2,Stable,63,9302349.956808984,-0.06976500431910157,-0.07352941176470588,0,0
P01968,overhead_line,hilly,95,10000000.0,Low,Winter,vendor_3,2.6,Stable,107,11334749.834623689,0.13347498346236888,0.12631578947368421,1,1
P01969,substation,plains,167,50000000.0,Low,Summer,vendor_4,2.8,Volatile,176,58732066.8428234,0.17464133685646802,0.05389221556886228,1,0
P01970,substation,forest,153,50000000.0,Low,Winter,vendor_1,4.0,Stable,162,52730691.67673201,0.05461383353464022,0.058823529411764705,0,0
P01971,substation,plains,169,50000000.0,Medium,Winter,vendor_1,3.8,Volatile,194,63695241.67347804,0.27390483346956074,0.14792899408284024,1,1
P01972,substation,urban,179,50000000.0,Low,Monsoon,vendor_8,3.8,Stable,173,48973264.705165215,-0.020534705896695704,-0.0335195530726257,0,0
P01973,substation,plains,178,50000000.0,Low,Monsoon,vendor_19,3.1,Stable,172,49115427.32313141,-0.017691453537371754,-0.033707865168539325,0,0
P01974,overhead_line,forest,120,10000000.0,Low,Summer,vendor_15,4.4,Stable,110,9279157.781953903,-0.0720842218046097,-0.08333333333333333,0,0
P01975,underground_cable,plains,153,20000000.0,Low,Winter,vendor_9,3.5,Volatile,162,24178751.84877305,0.20893759243865256,0.058823529411764705,1,0
P01976,underground_cable,plains,154,20000000.0,Medium,Summer,vendor_16,2.5,Stable,176,22827292.41810979,0.14136462090548949,0.14285714285714285,1,1
P01977,overhead_line,plains,126,10000000.0,Low,Winter,vendor_6,2.7,Stable,138,11046058.704398034,0.10460587043980342,0.09523809523809523,1,0
P01978,overhead_line,hilly,129,10000000.0,Low,Winter,vendor_7,3.9,Stable,133,10241906.950519018,0.024190695051901787,0.031007751937984496,0,0
P01979,overhead_line,urban,122,10000000.0,Medium,Summer,vendor_2,4.9,Volatile,112,10036787.397066757,0.0036787397066757083,-0.08196721311475409,0,0
P01980,overhead_line,plains,146,10000000.0,Low,Monsoon,vendor_12,4.4,Stable,159,9624615.13240505,-0.03753848675949499,0.08904109589041095,0,0
P01981,underground_cable,hilly,140,20000000.0,Low,Summer,vendor_13,2.5,Volatile,153,23705879.16479385,0.18529395823969244,0.09285714285714286,1,0
P01982,substation,plains,206,50000000.0,Low,Winter,vendor_6,4.6,Stable,202,48315823.0744988,-0.03368353851002395,-0.019417475728155338,0,0
P01983,underground_cable,urban,148,20000000.0,Medium,Summer,vendor_20,4.8,Stable,137,18911236.431482468,-0.05443817842587661,-0.07432432432432433,0,0
P01984,substation,forest,186,50000000.0,Low,Winter,vendor_10,4.5,Stable,195,52772236.0796559,0.055444721593118015,0.04838709677419355,0,0
P01985,underground_cable,urban,149,20000000.0,Low,Monsoon,vendor_2,3.1,Stable,167,19684462.588400733,-0.015776870579963364,0.12080536912751678,0,1
